"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.704647265E1,1.549399972E0,-3.117099953E1,-3.911320114E1
6.705647265E1,1.512799978E0,-3.118319893E1,-3.916199875E1
6.706647265E1,1.500599980E0,-3.118319893E1,-3.910099792E1
6.707647265E1,1.512799978E0,-3.118319893E1,-3.900339890E1
6.708647265E1,1.512799978E0,-3.118319893E1,-3.905220032E1
6.709647265E1,1.549399972E0,-3.115880013E1,-3.912540054E1
6.710647265E1,1.585999966E0,-3.115880013E1,-3.916199875E1
6.711647265E1,1.622599959E0,-3.113439941E1,-3.916199875E1
6.712647265E1,1.561599970E0,-3.109779930E1,-3.917419815E1
6.713647265E1,1.622599959E0,-3.108559990E1,-3.911320114E1
6.714647265E1,1.671399951E0,-3.110999870E1,-3.917419815E1
6.715647265E1,1.707999945E0,-3.107339859E1,-3.919860077E1
6.716647265E1,1.732399940E0,-3.104899979E1,-3.918639755E1
6.717647265E1,1.720199943E0,-3.100020027E1,-3.913759995E1
6.718647265E1,1.671399951E0,-3.098799896E1,-3.912540054E1
6.719647265E1,1.659199953E0,-3.100020027E1,-3.914979935E1
6.720647265E1,1.756799936E0,-3.106119919E1,-3.913759995E1
6.721647265E1,1.781199932E0,-3.107339859E1,-3.913759995E1
6.722647265E1,1.793399930E0,-3.104899979E1,-3.911320114E1
6.723647265E1,1.817799926E0,-3.107339859E1,-3.913759995E1
6.724647265E1,1.829999924E0,-3.109779930E1,-3.913759995E1
6.725647265E1,1.890999913E0,-3.117099953E1,-3.921080017E1
6.726647265E1,1.939799905E0,-3.117099953E1,-3.919860077E1
6.727647265E1,2.013000011E0,-3.119540024E1,-3.913759995E1
6.728647265E1,2.013000011E0,-3.118319893E1,-3.912540054E1
6.729647265E1,1.988600016E0,-3.115880013E1,-3.908879852E1
6.730647265E1,1.951999903E0,-3.120759964E1,-3.908879852E1
6.731647265E1,1.976400018E0,-3.118319893E1,-3.912540054E1
6.732647265E1,1.927599907E0,-3.118319893E1,-3.910099792E1
6.733647265E1,1.878799915E0,-3.117099953E1,-3.901559830E1
6.734647265E1,1.854399920E0,-3.121979904E1,-3.905220032E1
6.735647265E1,1.720199943E0,-3.119540024E1,-3.906439972E1
6.736647265E1,1.634799957E0,-3.115880013E1,-3.905220032E1
6.737647265E1,1.598199964E0,-3.120759964E1,-3.906439972E1
6.738647265E1,1.610399961E0,-3.118319893E1,-3.907659912E1
6.739647265E1,1.537199974E0,-3.119540024E1,-3.902779770E1
6.740647265E1,1.512799978E0,-3.121979904E1,-3.905220032E1
6.741647265E1,1.561599970E0,-3.123199844E1,-3.910099792E1
6.742647265E1,1.549399972E0,-3.123199844E1,-3.907659912E1
6.743647265E1,1.561599970E0,-3.121979904E1,-3.908879852E1
6.744647265E1,1.610399961E0,-3.121979904E1,-3.911320114E1
6.745647265E1,1.671399951E0,-3.120759964E1,-3.921080017E1
6.746647265E1,1.659199953E0,-3.120759964E1,-3.910099792E1
6.747647265E1,1.671399951E0,-3.120759964E1,-3.904000092E1
6.748647265E1,1.768999934E0,-3.119540024E1,-3.900339890E1
6.749647265E1,1.756799936E0,-3.114659882E1,-3.896680069E1
6.750647265E1,1.768999934E0,-3.106119919E1,-3.904000092E1
6.751647265E1,1.768999934E0,-3.108559990E1,-3.910099792E1
6.752647265E1,1.768999934E0,-3.107339859E1,-3.907659912E1
6.753647265E1,1.707999945E0,-3.102459908E1,-3.896680069E1
6.754647265E1,1.683599949E0,-3.102459908E1,-3.905220032E1
6.755647265E1,1.671399951E0,-3.101239967E1,-3.908879852E1
6.756647265E1,1.598199964E0,-3.096360016E1,-3.908879852E1
6.757647265E1,1.573799968E0,-3.096360016E1,-3.917419815E1
6.758647265E1,1.585999966E0,-3.097579956E1,-3.906439972E1
6.759647265E1,1.573799968E0,-3.093919945E1,-3.894239807E1
6.760647265E1,1.561599970E0,-3.097579956E1,-3.894239807E1
6.761647265E1,1.561599970E0,-3.095139885E1,-3.893019867E1
6.762647265E1,1.598199964E0,-3.092700005E1,-3.890579987E1
6.763647265E1,1.598199964E0,-3.095139885E1,-3.897900009E1
6.764647265E1,1.610399961E0,-3.095139885E1,-3.897900009E1
6.765647265E1,1.622599959E0,-3.096360016E1,-3.885699844E1
6.766647265E1,1.659199953E0,-3.100020027E1,-3.891799927E1
6.767647265E1,1.695799947E0,-3.100020027E1,-3.900339890E1
6.768647265E1,1.683599949E0,-3.097579956E1,-3.900339890E1
6.769647265E1,1.707999945E0,-3.106119919E1,-3.899119949E1
6.770647265E1,1.695799947E0,-3.108559990E1,-3.906439972E1
6.771647265E1,1.683599949E0,-3.108559990E1,-3.899119949E1
6.772647265E1,1.671399951E0,-3.115880013E1,-3.897900009E1
6.773647265E1,1.671399951E0,-3.115880013E1,-3.902779770E1
6.774647265E1,1.622599959E0,-3.120759964E1,-3.895459747E1
6.775647265E1,1.598199964E0,-3.123199844E1,-3.893019867E1
6.776647265E1,1.622599959E0,-3.124419975E1,-3.895459747E1
6.777647265E1,1.646999955E0,-3.119540024E1,-3.901559830E1
6.778647265E1,1.610399961E0,-3.117099953E1,-3.901559830E1
6.779647265E1,1.622599959E0,-3.119540024E1,-3.897900009E1
6.780647265E1,1.634799957E0,-3.112220001E1,-3.904000092E1
6.781647265E1,1.598199964E0,-3.110999870E1,-3.901559830E1
6.782647265E1,1.622599959E0,-3.110999870E1,-3.901559830E1
6.783647265E1,1.610399961E0,-3.110999870E1,-3.902779770E1
6.784647265E1,1.598199964E0,-3.113439941E1,-3.904000092E1
6.785647265E1,1.598199964E0,-3.113439941E1,-3.897900009E1
6.786647265E1,1.610399961E0,-3.114659882E1,-3.894239807E1
6.787647265E1,1.610399961E0,-3.114659882E1,-3.899119949E1
6.788647265E1,1.585999966E0,-3.117099953E1,-3.891799927E1
6.789647265E1,1.622599959E0,-3.123199844E1,-3.894239807E1
6.790647265E1,1.610399961E0,-3.115880013E1,-3.902779770E1
6.791647265E1,1.646999955E0,-3.110999870E1,-3.902779770E1
6.792647265E1,1.622599959E0,-3.110999870E1,-3.899119949E1
6.793647265E1,1.598199964E0,-3.117099953E1,-3.906439972E1
6.794647265E1,1.622599959E0,-3.117099953E1,-3.905220032E1
6.795647265E1,1.646999955E0,-3.114659882E1,-3.908879852E1
6.796647265E1,1.598199964E0,-3.112220001E1,-3.917419815E1
6.797647265E1,1.573799968E0,-3.108559990E1,-3.921080017E1
6.798647265E1,1.561599970E0,-3.113439941E1,-3.916199875E1
6.799647265E1,1.573799968E0,-3.118319893E1,-3.919860077E1
6.800647265E1,1.610399961E0,-3.114659882E1,-3.925959778E1
6.801647265E1,1.634799957E0,-3.110999870E1,-3.927180099E1
6.802647265E1,1.610399961E0,-3.113439941E1,-3.929619980E1
6.803647265E1,1.561599970E0,-3.112220001E1,-3.930839920E1
6.804647265E1,1.646999955E0,-3.114659882E1,-3.930839920E1
6.805647265E1,1.659199953E0,-3.115880013E1,-3.934499741E1
6.806647265E1,1.646999955E0,-3.114659882E1,-3.938159943E1
6.807647265E1,1.646999955E0,-3.114659882E1,-3.936940002E1
6.808647265E1,1.610399961E0,-3.112220001E1,-3.932059860E1
6.809647265E1,1.598199964E0,-3.106119919E1,-3.933279800E1
6.810647265E1,1.646999955E0,-3.106119919E1,-3.936940002E1
6.811647265E1,1.646999955E0,-3.104899979E1,-3.932059860E1
6.812647265E1,1.646999955E0,-3.106119919E1,-3.930839920E1
6.813647265E1,1.646999955E0,-3.101239967E1,-3.923519897E1
6.814647265E1,1.646999955E0,-3.101239967E1,-3.916199875E1
6.815647265E1,1.622599959E0,-3.103679848E1,-3.908879852E1
6.816647265E1,1.671399951E0,-3.106119919E1,-3.905220032E1
6.817647265E1,1.671399951E0,-3.109779930E1,-3.899119949E1
6.818647265E1,1.622599959E0,-3.109779930E1,-3.895459747E1
6.819647265E1,1.622599959E0,-3.114659882E1,-3.894239807E1
6.820647265E1,1.610399961E0,-3.110999870E1,-3.893019867E1
6.821647265E1,1.646999955E0,-3.112220001E1,-3.895459747E1
6.822647265E1,1.634799957E0,-3.113439941E1,-3.896680069E1
6.823647265E1,1.671399951E0,-3.109779930E1,-3.896680069E1
6.824647265E1,1.646999955E0,-3.112220001E1,-3.896680069E1
6.825647265E1,1.646999955E0,-3.114659882E1,-3.897900009E1
6.826647265E1,1.671399951E0,-3.112220001E1,-3.895459747E1
6.827647265E1,1.707999945E0,-3.108559990E1,-3.899119949E1
6.828647265E1,1.683599949E0,-3.113439941E1,-3.899119949E1
6.829647265E1,1.671399951E0,-3.113439941E1,-3.894239807E1
6.830647265E1,1.659199953E0,-3.115880013E1,-3.897900009E1
6.831647265E1,1.634799957E0,-3.115880013E1,-3.904000092E1
6.832647265E1,1.610399961E0,-3.113439941E1,-3.906439972E1
6.833647265E1,1.573799968E0,-3.112220001E1,-3.906439972E1
6.834647265E1,1.573799968E0,-3.114659882E1,-3.906439972E1
6.835647265E1,1.610399961E0,-3.117099953E1,-3.902779770E1
6.836647265E1,1.671399951E0,-3.114659882E1,-3.899119949E1
6.837647265E1,1.634799957E0,-3.120759964E1,-3.906439972E1
6.838647265E1,1.646999955E0,-3.117099953E1,-3.907659912E1
6.839647265E1,1.707999945E0,-3.115880013E1,-3.906439972E1
6.840647265E1,1.720199943E0,-3.119540024E1,-3.906439972E1
6.841647265E1,1.756799936E0,-3.120759964E1,-3.911320114E1
6.842647265E1,1.720199943E0,-3.118319893E1,-3.908879852E1
6.843647265E1,1.683599949E0,-3.119540024E1,-3.917419815E1
6.844647265E1,1.646999955E0,-3.121979904E1,-3.921080017E1
6.845647265E1,1.659199953E0,-3.118319893E1,-3.918639755E1
6.846647265E1,1.646999955E0,-3.118319893E1,-3.910099792E1
6.847647265E1,1.634799957E0,-3.120759964E1,-3.905220032E1
6.848647265E1,1.634799957E0,-3.120759964E1,-3.906439972E1
6.849647265E1,1.561599970E0,-3.123199844E1,-3.899119949E1
6.850647265E1,1.585999966E0,-3.120759964E1,-3.900339890E1
6.851647265E1,1.585999966E0,-3.114659882E1,-3.899119949E1
6.852647265E1,1.585999966E0,-3.110999870E1,-3.896680069E1
6.853647265E1,1.610399961E0,-3.110999870E1,-3.890579987E1
6.854647265E1,1.634799957E0,-3.106119919E1,-3.896680069E1
6.855647265E1,1.598199964E0,-3.103679848E1,-3.904000092E1
6.856647265E1,1.634799957E0,-3.107339859E1,-3.901559830E1
6.857647265E1,1.659199953E0,-3.107339859E1,-3.913759995E1
6.858647265E1,1.622599959E0,-3.117099953E1,-3.918639755E1
6.859647265E1,1.610399961E0,-3.134179878E1,-3.921080017E1
6.860647265E1,1.598199964E0,-3.143939972E1,-3.928400040E1
6.861647265E1,1.585999966E0,-3.157359886E1,-3.941819763E1
6.862647265E1,1.573799968E0,-3.170779991E1,-3.939379883E1
6.863647265E1,1.537199974E0,-3.181760025E1,-3.947919846E1
6.864647265E1,1.500599980E0,-3.184199905E1,-3.960120010E1
6.865647265E1,1.524999976E0,-3.186639977E1,-3.955239868E1
6.866647265E1,1.549399972E0,-3.189079857E1,-3.961339951E1
6.867647265E1,1.537199974E0,-3.186639977E1,-3.957679749E1
6.868647265E1,1.524999976E0,-3.184199905E1,-3.960120010E1
6.869647265E1,1.500599980E0,-3.181760025E1,-3.956459808E1
6.870647265E1,1.500599980E0,-3.193959999E1,-3.979639816E1
6.871647265E1,1.512799978E0,-3.191519928E1,-3.967440033E1
6.872647265E1,1.512799978E0,-3.193959999E1,-3.960120010E1
6.873647265E1,1.488399982E0,-3.198839951E1,-3.961339951E1
6.874647265E1,1.488399982E0,-3.200059891E1,-3.960120010E1
6.875647265E1,1.488399982E0,-3.201279831E1,-3.963779831E1
6.876647265E1,1.476199985E0,-3.202499771E1,-3.961339951E1
6.877647265E1,1.463999987E0,-3.196399879E1,-3.966220093E1
6.878647265E1,1.463999987E0,-3.187859917E1,-3.951580048E1
6.879647265E1,1.512799978E0,-3.187859917E1,-3.966220093E1
6.880647265E1,1.488399982E0,-3.190299988E1,-3.973539734E1
6.881647265E1,1.512799978E0,-3.185419846E1,-3.968659973E1
6.882647265E1,1.476199985E0,-3.182979965E1,-3.971099854E1
6.883647265E1,1.451799989E0,-3.184199905E1,-3.978419876E1
6.884647265E1,1.476199985E0,-3.189079857E1,-3.977199936E1
6.885647265E1,1.488399982E0,-3.191519928E1,-3.979639816E1
6.886647265E1,1.476199985E0,-3.192739868E1,-3.986959839E1
6.887647265E1,1.427399993E0,-3.193959999E1,-3.983300018E1
6.888647265E1,1.500599980E0,-3.189079857E1,-3.975979996E1
6.889647265E1,1.488399982E0,-3.196399879E1,-3.982080078E1
6.890647265E1,1.500599980E0,-3.197620010E1,-3.988179779E1
6.891647265E1,1.561599970E0,-3.195179939E1,-3.982080078E1
6.892647265E1,1.573799968E0,-3.202499771E1,-3.980859756E1
6.893647265E1,1.585999966E0,-3.198839951E1,-3.979639816E1
6.894647265E1,1.598199964E0,-3.200059891E1,-3.967440033E1
6.895647265E1,1.598199964E0,-3.206159973E1,-3.967440033E1
6.896647265E1,1.549399972E0,-3.207379913E1,-3.969879913E1
6.897647265E1,1.561599970E0,-3.204940033E1,-3.963779831E1
6.898647265E1,1.598199964E0,-3.203720093E1,-3.949139786E1
6.899647265E1,1.646999955E0,-3.203720093E1,-3.946699905E1
6.900647265E1,1.634799957E0,-3.203720093E1,-3.955239868E1
6.901647265E1,1.585999966E0,-3.203720093E1,-3.954019928E1
6.902647265E1,1.610399961E0,-3.202499771E1,-3.962559891E1
6.903647265E1,1.561599970E0,-3.198839951E1,-3.958900070E1
6.904647265E1,1.537199974E0,-3.200059891E1,-3.954019928E1
6.905647265E1,1.512799978E0,-3.202499771E1,-3.954019928E1
6.906647265E1,1.488399982E0,-3.203720093E1,-3.962559891E1
6.907647265E1,1.390799999E0,-3.195179939E1,-3.960120010E1
6.908647265E1,1.402999997E0,-3.185419846E1,-3.952799988E1
6.909647265E1,1.427399993E0,-3.186639977E1,-3.949139786E1
6.910647265E1,1.402999997E0,-3.187859917E1,-3.947919846E1
6.911647265E1,1.451799989E0,-3.184199905E1,-3.946699905E1
6.912647265E1,1.463999987E0,-3.189079857E1,-3.947919846E1
6.913647265E1,1.463999987E0,-3.181760025E1,-3.950360107E1
6.914647265E1,1.512799978E0,-3.184199905E1,-3.944260025E1
6.915647265E1,1.524999976E0,-3.187859917E1,-3.949139786E1
6.916647265E1,1.524999976E0,-3.189079857E1,-3.949139786E1
6.917647265E1,1.549399972E0,-3.192739868E1,-3.957679749E1
6.918647265E1,1.524999976E0,-3.193959999E1,-3.956459808E1
6.919647265E1,1.537199974E0,-3.202499771E1,-3.956459808E1
6.920647265E1,1.573799968E0,-3.198839951E1,-3.961339951E1
6.921647265E1,1.549399972E0,-3.203720093E1,-3.962559891E1
6.922647265E1,1.488399982E0,-3.202499771E1,-3.963779831E1
6.923647265E1,1.488399982E0,-3.203720093E1,-3.961339951E1
6.924647265E1,1.488399982E0,-3.207379913E1,-3.962559891E1
6.925647265E1,1.476199985E0,-3.203720093E1,-3.958900070E1
6.926647265E1,1.488399982E0,-3.201279831E1,-3.960120010E1
6.927647265E1,1.439599991E0,-3.193959999E1,-3.957679749E1
6.928647265E1,1.439599991E0,-3.196399879E1,-3.963779831E1
6.929647265E1,1.512799978E0,-3.195179939E1,-3.962559891E1
6.930647265E1,1.561599970E0,-3.200059891E1,-3.966220093E1
6.931647265E1,1.622599959E0,-3.202499771E1,-3.972319794E1
6.932647265E1,1.659199953E0,-3.198839951E1,-3.978419876E1
6.933647265E1,1.683599949E0,-3.200059891E1,-3.972319794E1
6.934647265E1,1.732399940E0,-3.202499771E1,-3.967440033E1
6.935647265E1,1.829999924E0,-3.202499771E1,-3.974760056E1
6.936647265E1,1.854399920E0,-3.198839951E1,-3.966220093E1
6.937647265E1,1.854399920E0,-3.195179939E1,-3.966220093E1
6.938647265E1,1.866599917E0,-3.189079857E1,-3.966220093E1
6.939647265E1,1.854399920E0,-3.190299988E1,-3.967440033E1
6.940647265E1,1.829999924E0,-3.189079857E1,-3.956459808E1
6.941647265E1,1.793399930E0,-3.193959999E1,-3.962559891E1
6.942647265E1,1.720199943E0,-3.190299988E1,-3.961339951E1
6.943647265E1,1.646999955E0,-3.193959999E1,-3.961339951E1
6.944647265E1,1.537199974E0,-3.197620010E1,-3.964999771E1
6.945647265E1,1.488399982E0,-3.201279831E1,-3.972319794E1
6.946647265E1,1.463999987E0,-3.204940033E1,-3.971099854E1
6.947647265E1,1.402999997E0,-3.206159973E1,-3.963779831E1
6.948647265E1,1.378600001E0,-3.208599854E1,-3.974760056E1
6.949647265E1,1.390799999E0,-3.213479996E1,-3.979639816E1
6.950647265E1,1.402999997E0,-3.228120041E1,-3.995499802E1
6.951647265E1,1.415199995E0,-3.228120041E1,-3.989400101E1
6.952647265E1,1.476199985E0,-3.223239899E1,-3.990620041E1
6.953647265E1,1.463999987E0,-3.226900101E1,-3.985739899E1
6.954647265E1,1.451799989E0,-3.225679779E1,-3.984519958E1
6.955647265E1,1.476199985E0,-3.224459839E1,-3.985739899E1
6.956647265E1,1.463999987E0,-3.226900101E1,-3.978419876E1
6.957647265E1,1.463999987E0,-3.222019958E1,-3.973539734E1
6.958647265E1,1.512799978E0,-3.209819794E1,-3.960120010E1
6.959647265E1,1.476199985E0,-3.209819794E1,-3.958900070E1
6.960647265E1,1.488399982E0,-3.213479996E1,-3.954019928E1
6.961647265E1,1.512799978E0,-3.211040115E1,-3.947919846E1
6.962647265E1,1.524999976E0,-3.218359756E1,-3.945479965E1
6.963647265E1,1.488399982E0,-3.224459839E1,-3.941819763E1
6.964647265E1,1.476199985E0,-3.230559921E1,-3.947919846E1
6.965647265E1,1.476199985E0,-3.235440063E1,-3.941819763E1
6.966647265E1,1.463999987E0,-3.236660004E1,-3.941819763E1
6.967647265E1,1.476199985E0,-3.237879944E1,-3.945479965E1
6.968647265E1,1.439599991E0,-3.234220123E1,-3.947919846E1
6.969647265E1,1.451799989E0,-3.232999802E1,-3.951580048E1
6.970647265E1,1.476199985E0,-3.224459839E1,-3.952799988E1
6.971647265E1,1.537199974E0,-3.214699936E1,-3.954019928E1
6.972647265E1,1.549399972E0,-3.209819794E1,-3.955239868E1
6.973647265E1,1.585999966E0,-3.201279831E1,-3.955239868E1
6.974647265E1,1.573799968E0,-3.202499771E1,-3.964999771E1
6.975647265E1,1.573799968E0,-3.195179939E1,-3.962559891E1
6.976647265E1,1.549399972E0,-3.200059891E1,-3.960120010E1
6.977647265E1,1.524999976E0,-3.200059891E1,-3.961339951E1
6.978647265E1,1.524999976E0,-3.195179939E1,-3.963779831E1
6.979647265E1,1.512799978E0,-3.202499771E1,-3.968659973E1
6.980647265E1,1.537199974E0,-3.197620010E1,-3.962559891E1
6.981647265E1,1.488399982E0,-3.203720093E1,-3.966220093E1
6.982647265E1,1.488399982E0,-3.202499771E1,-3.954019928E1
6.983647265E1,1.512799978E0,-3.202499771E1,-3.956459808E1
6.984647265E1,1.561599970E0,-3.197620010E1,-3.960120010E1
6.985647265E1,1.561599970E0,-3.196399879E1,-3.963779831E1
6.986647265E1,1.512799978E0,-3.196399879E1,-3.967440033E1
6.987647265E1,1.476199985E0,-3.189079857E1,-3.967440033E1
6.988647265E1,1.463999987E0,-3.189079857E1,-3.968659973E1
6.989647265E1,1.463999987E0,-3.185419846E1,-3.967440033E1
6.990647265E1,1.451799989E0,-3.182979965E1,-3.972319794E1
6.991647265E1,1.463999987E0,-3.186639977E1,-3.974760056E1
6.992647265E1,1.451799989E0,-3.187859917E1,-3.975979996E1
6.993647265E1,1.427399993E0,-3.189079857E1,-3.978419876E1
6.994647265E1,1.402999997E0,-3.190299988E1,-3.972319794E1
6.995647265E1,1.402999997E0,-3.203720093E1,-3.977199936E1
6.996647265E1,1.390799999E0,-3.206159973E1,-3.979639816E1
6.997647265E1,1.402999997E0,-3.204940033E1,-3.977199936E1
6.998647265E1,1.390799999E0,-3.204940033E1,-3.973539734E1
6.999647265E1,1.378600001E0,-3.198839951E1,-3.971099854E1
7.000647265E1,1.354200006E0,-3.200059891E1,-3.967440033E1
7.001647265E1,1.402999997E0,-3.200059891E1,-3.961339951E1
7.002647265E1,1.451799989E0,-3.203720093E1,-3.973539734E1
7.003647265E1,1.463999987E0,-3.196399879E1,-3.966220093E1
7.004647265E1,1.451799989E0,-3.190299988E1,-3.961339951E1
7.005647265E1,1.439599991E0,-3.191519928E1,-3.960120010E1
7.006647265E1,1.451799989E0,-3.189079857E1,-3.958900070E1
7.007647265E1,1.439599991E0,-3.190299988E1,-3.954019928E1
7.008647265E1,1.488399982E0,-3.187859917E1,-3.956459808E1
7.009647265E1,1.439599991E0,-3.189079857E1,-3.958900070E1
7.010647265E1,1.415199995E0,-3.192739868E1,-3.945479965E1
7.011647265E1,1.427399993E0,-3.192739868E1,-3.940599823E1
7.012647265E1,1.427399993E0,-3.196399879E1,-3.944260025E1
7.013647265E1,1.463999987E0,-3.196399879E1,-3.944260025E1
7.014647265E1,1.463999987E0,-3.201279831E1,-3.949139786E1
7.015647265E1,1.427399993E0,-3.203720093E1,-3.957679749E1
7.016647265E1,1.342000008E0,-3.206159973E1,-3.952799988E1
7.017647265E1,1.390799999E0,-3.204940033E1,-3.943040085E1
7.018647265E1,1.390799999E0,-3.201279831E1,-3.952799988E1
7.019647265E1,1.390799999E0,-3.197620010E1,-3.957679749E1
7.020647265E1,1.427399993E0,-3.193959999E1,-3.951580048E1
7.021647265E1,1.390799999E0,-3.195179939E1,-3.950360107E1
7.022647265E1,1.427399993E0,-3.193959999E1,-3.951580048E1
7.023647265E1,1.500599980E0,-3.196399879E1,-3.939379883E1
7.024647265E1,1.561599970E0,-3.196399879E1,-3.943040085E1
7.025647265E1,1.537199974E0,-3.196399879E1,-3.947919846E1
7.026647265E1,1.549399972E0,-3.197620010E1,-3.946699905E1
7.027647265E1,1.537199974E0,-3.197620010E1,-3.945479965E1
7.028647265E1,1.549399972E0,-3.207379913E1,-3.954019928E1
7.029647265E1,1.561599970E0,-3.203720093E1,-3.957679749E1
7.030647265E1,1.537199974E0,-3.202499771E1,-3.951580048E1
7.031647265E1,1.451799989E0,-3.198839951E1,-3.962559891E1
7.032647265E1,1.451799989E0,-3.196399879E1,-3.966220093E1
7.033647265E1,1.451799989E0,-3.196399879E1,-3.967440033E1
7.034647265E1,1.439599991E0,-3.193959999E1,-3.963779831E1
7.035647265E1,1.439599991E0,-3.198839951E1,-3.964999771E1
7.036647265E1,1.415199995E0,-3.187859917E1,-3.954019928E1
7.037647265E1,1.451799989E0,-3.189079857E1,-3.949139786E1
7.038647265E1,1.427399993E0,-3.191519928E1,-3.952799988E1
7.039647265E1,1.415199995E0,-3.190299988E1,-3.951580048E1
7.040647265E1,1.402999997E0,-3.191519928E1,-3.946699905E1
7.041647265E1,1.390799999E0,-3.192739868E1,-3.954019928E1
7.042647265E1,1.390799999E0,-3.191519928E1,-3.955239868E1
7.043647265E1,1.390799999E0,-3.190299988E1,-3.951580048E1
7.044647265E1,1.378600001E0,-3.196399879E1,-3.963779831E1
7.045647265E1,1.329800010E0,-3.198839951E1,-3.968659973E1
7.046647265E1,1.378600001E0,-3.198839951E1,-3.967440033E1
7.047647265E1,1.427399993E0,-3.200059891E1,-3.971099854E1
7.048647265E1,1.451799989E0,-3.202499771E1,-3.978419876E1
7.049647265E1,1.463999987E0,-3.200059891E1,-3.971099854E1
7.050647265E1,1.476199985E0,-3.197620010E1,-3.968659973E1
7.051647265E1,1.500599980E0,-3.201279831E1,-3.972319794E1
7.052647265E1,1.451799989E0,-3.197620010E1,-3.971099854E1
7.053647265E1,1.476199985E0,-3.198839951E1,-3.975979996E1
7.054647265E1,1.439599991E0,-3.196399879E1,-3.978419876E1
7.055647265E1,1.463999987E0,-3.197620010E1,-3.980859756E1
7.056647265E1,1.451799989E0,-3.200059891E1,-3.978419876E1
7.057647265E1,1.463999987E0,-3.203720093E1,-3.980859756E1
7.058647265E1,1.488399982E0,-3.213479996E1,-3.983300018E1
7.059647265E1,1.439599991E0,-3.219580078E1,-3.978419876E1
7.060647265E1,1.512799978E0,-3.226900101E1,-3.990620041E1
7.061647265E1,1.512799978E0,-3.232999802E1,-3.993059921E1
7.062647265E1,1.537199974E0,-3.241539764E1,-3.993059921E1
7.063647265E1,1.500599980E0,-3.245199966E1,-3.993059921E1
7.064647265E1,1.488399982E0,-3.245199966E1,-4.001599884E1
7.065647265E1,1.500599980E0,-3.242760086E1,-4.001599884E1
7.066647265E1,1.476199985E0,-3.235440063E1,-4.000379944E1
7.067647265E1,1.488399982E0,-3.222019958E1,-4.002819824E1
7.068647265E1,1.463999987E0,-3.214699936E1,-3.986959839E1
7.069647265E1,1.500599980E0,-3.206159973E1,-3.975979996E1
