# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.501535159E2,2.988999844E0,1.662859917E1,-3.153699875E1,3.577746107E1
1.501635158E2,2.964599848E0,1.664080048E1,-3.154920006E1,3.579185825E1
1.501735158E2,2.927999973E0,1.664080048E1,-3.161019897E1,3.584262970E1
1.501835159E2,2.879199982E0,1.662859917E1,-3.159799957E1,3.582225118E1
1.501935158E2,2.879199982E0,1.672620010E1,-3.162240028E1,3.588915940E1
1.502035158E2,2.879199982E0,1.679940033E1,-3.157359886E1,3.588038167E1
1.502135159E2,2.866999865E0,1.688479996E1,-3.150039864E1,3.585514290E1
1.502235158E2,2.879199982E0,1.697019958E1,-3.146379852E1,3.586430097E1
1.502335158E2,2.927999973E0,1.718980026E1,-3.141499901E1,3.592999554E1
1.502435159E2,2.940199852E0,1.739719963E1,-3.129299927E1,3.592435293E1
1.502535158E2,3.049999952E0,1.767779922E1,-3.124419975E1,3.602786565E1
1.502635158E2,3.184200048E0,1.799499893E1,-3.108559990E1,3.605930723E1
1.502735158E2,3.306200027E0,1.831220055E1,-3.092700005E1,3.609358640E1
1.502835159E2,3.379400015E0,1.866600037E1,-3.070739937E1,3.609410326E1
1.502935158E2,3.489199877E0,1.899539948E1,-3.051219940E1,3.611085750E1
1.503035158E2,3.574599981E0,1.941020012E1,-3.039019966E1,3.623669230E1
1.503135159E2,3.647799969E0,1.972739983E1,-3.019499969E1,3.625210001E1
1.503235158E2,3.781999826E0,2.005679893E1,-3.010960007E1,3.637535873E1
1.503335158E2,3.830799818E0,2.027639961E1,-2.993879890E1,3.636123057E1
1.503435159E2,3.830799818E0,2.037400055E1,-2.979240036E1,3.629548243E1
1.503535158E2,3.855199814E0,2.045940018E1,-2.980459976E1,3.635606948E1
1.503635158E2,3.940599918E0,2.054479980E1,-2.984119987E1,3.644330304E1
1.503735159E2,3.989399910E0,2.049600029E1,-2.992659950E1,3.649113176E1
1.503835158E2,4.111400127E0,2.039839935E1,-2.993879890E1,3.645997788E1
1.503935158E2,4.160200119E0,2.027639961E1,-3.003639984E1,3.647773241E1
1.504035159E2,4.209000111E0,2.014220047E1,-3.007299995E1,3.643911700E1
1.504135158E2,4.282199860E0,2.003240013E1,-3.019499969E1,3.648797469E1
1.504235158E2,4.379799843E0,1.989819908E1,-3.036579895E1,3.656778253E1
1.504335159E2,4.404200077E0,1.972739983E1,-3.043899918E1,3.653901960E1
1.504435158E2,4.416399956E0,1.948340034E1,-3.051219940E1,3.647056059E1
1.504535158E2,4.428599834E0,1.934919930E1,-3.060980034E1,3.648237775E1
1.504635159E2,4.355400085E0,1.917840004E1,-3.062199974E1,3.639350775E1
1.504735158E2,4.343199730E0,1.898320007E1,-3.063419914E1,3.629985435E1
1.504835158E2,4.294399738E0,1.882460022E1,-3.074399948E1,3.630428276E1
1.504935159E2,4.221199989E0,1.860499954E1,-3.069519997E1,3.614083339E1
1.505035158E2,4.196799755E0,1.847080040E1,-3.069519997E1,3.606908505E1
1.505135158E2,4.245599747E0,1.836100006E1,-3.067079926E1,3.599790782E1
1.505235158E2,4.294399738E0,1.834879875E1,-3.068299866E1,3.600786985E1
1.505335159E2,4.404200077E0,1.831220055E1,-3.067079926E1,3.599210461E1
1.505435158E2,4.574999809E0,1.832439995E1,-3.069519997E1,3.604038787E1
1.505535158E2,4.757999897E0,1.836100006E1,-3.065859985E1,3.605155518E1
1.505635159E2,4.977600098E0,1.844639969E1,-3.051219940E1,3.600056217E1
1.505735158E2,5.270400047E0,1.860499954E1,-3.048779869E1,3.610303303E1
1.505835158E2,5.624199867E0,1.877579880E1,-3.036579895E1,3.614199760E1
1.505935159E2,5.941400051E0,1.894659996E1,-3.029259872E1,3.622037303E1
1.506035158E2,6.221999645E0,1.908079910E1,-3.021939850E1,3.627674489E1
1.506135158E2,6.429399967E0,1.922719955E1,-3.013399887E1,3.631914474E1
1.506235159E2,6.539199829E0,1.945899963E1,-3.001199913E1,3.636115913E1
1.506335158E2,6.526999950E0,1.967860031E1,-2.991440010E1,3.639670826E1
1.506435158E2,6.441599846E0,1.988599968E1,-2.985339928E1,3.644410296E1
1.506535159E2,6.234200001E0,2.014220047E1,-2.979240036E1,3.649877544E1
1.506635158E2,5.868199825E0,2.038619995E1,-2.976799965E1,3.655361433E1
1.506735158E2,5.416800022E0,2.061800003E1,-2.968260002E1,3.654449879E1
1.506835159E2,4.794600010E0,2.095960045E1,-2.963379860E1,3.661222555E1
1.506935158E2,4.099199772E0,2.127680016E1,-2.951179886E1,3.661218288E1
1.507035158E2,3.415999889E0,2.154520035E1,-2.954839897E1,3.672836227E1
1.507135159E2,2.757200003E0,2.178919983E1,-2.948740005E1,3.676789555E1
1.507235158E2,2.086199999E0,2.193560028E1,-2.949959946E1,3.682049916E1
1.507335158E2,1.439599991E0,2.208199883E1,-2.949959946E1,3.687700487E1
1.507435159E2,7.685999870E-1,2.210639954E1,-2.956060028E1,3.692035665E1
1.507535158E2,1.829999983E-1,2.211859894E1,-2.958499908E1,3.693965456E1
1.507635158E2,-2.317999899E-1,2.198439980E1,-2.959719849E1,3.686952297E1
1.507735158E2,-5.733999610E-1,2.186240005E1,-2.968260002E1,3.686936489E1
1.507835159E2,-8.173999786E-1,2.170380020E1,-2.965819931E1,3.676046616E1
1.507935158E2,-9.515999556E-1,2.154520035E1,-2.975580025E1,3.674927005E1
1.508035158E2,-1.110199928E0,2.142319870E1,-2.981679916E1,3.673183223E1
1.508135159E2,-1.183400035E0,2.121579933E1,-2.987779999E1,3.666324466E1
1.508235158E2,-1.244400024E0,2.113039970E1,-2.980459976E1,3.655621001E1
1.508335158E2,-1.305400014E0,2.105719948E1,-2.993879890E1,3.662569315E1
1.508435159E2,-1.366400003E0,2.108160019E1,-3.004859924E1,3.673171970E1
1.508535158E2,-1.439599991E0,2.102059937E1,-3.007299995E1,3.671952304E1
1.508635158E2,-1.585999966E0,2.102059937E1,-3.008519936E1,3.673554428E1
1.508735159E2,-1.805599928E0,2.104500008E1,-3.001199913E1,3.669975901E1
1.508835158E2,-1.927599907E0,2.108160019E1,-2.995100021E1,3.667713077E1
1.508935158E2,-2.147199869E0,2.113039970E1,-2.992659950E1,3.669748788E1
1.509035159E2,-2.305799961E0,2.111820030E1,-2.998760033E1,3.674984722E1
1.509135158E2,-2.488800049E0,2.111820030E1,-2.985339928E1,3.665239362E1
1.509235158E2,-2.598599911E0,2.104500008E1,-2.980459976E1,3.657812074E1
1.509335159E2,-2.684000015E0,2.099619865E1,-2.978019905E1,3.653634450E1
1.509435158E2,-2.744999886E0,2.092300034E1,-2.985339928E1,3.655861616E1
1.509535158E2,-2.818199873E0,2.080099869E1,-2.991440010E1,3.654442680E1
1.509635159E2,-2.854799986E0,2.065460014E1,-3.001199913E1,3.654425375E1
1.509735158E2,-2.854799986E0,2.048379898E1,-3.002419853E1,3.645803617E1
1.509835158E2,-2.830399990E0,2.034959984E1,-3.002419853E1,3.638089987E1
1.509935159E2,-2.769399881E0,2.019099998E1,-3.015839958E1,3.639883407E1
1.510035158E2,-2.793799877E0,2.002019882E1,-3.023159981E1,3.636706347E1
1.510135158E2,-2.818199873E0,1.986159897E1,-3.030480003E1,3.634289847E1
1.510235158E2,-2.842599869E0,1.971520042E1,-3.032919884E1,3.628539381E1
1.510335159E2,-2.830399990E0,1.958099937E1,-3.048779869E1,3.634463605E1
1.510435158E2,-2.854799986E0,1.948340034E1,-3.047559929E1,3.628381077E1
1.510535158E2,-2.854799986E0,1.944680023E1,-3.054879951E1,3.632570817E1
1.510635159E2,-2.866999865E0,1.936139870E1,-3.059759903E1,3.632212155E1
1.510735158E2,-3.001199961E0,1.930039978E1,-3.054879951E1,3.625936823E1
1.510835158E2,-3.049999952E0,1.928820038E1,-3.052439880E1,3.623639187E1
1.510935159E2,-3.098799944E0,1.927599907E1,-3.052439880E1,3.623403957E1
1.511035158E2,-3.147599936E0,1.926379967E1,-3.056099892E1,3.626259806E1
1.511135158E2,-3.196399927E0,1.922719955E1,-3.046339989E1,3.616518917E1
1.511235159E2,-3.281800032E0,1.917840004E1,-3.052439880E1,3.619834474E1
1.511335158E2,-3.367199898E0,1.911739922E1,-3.051219940E1,3.616361846E1
1.511435158E2,-3.489199877E0,1.911739922E1,-3.050000000E1,3.616489276E1
1.511535159E2,-3.464799881E0,1.911739922E1,-3.053660011E1,3.619342119E1
1.511635158E2,-3.501399994E0,1.912960052E1,-3.053660011E1,3.620338886E1
1.511735158E2,-3.550199986E0,1.916619873E1,-3.052439880E1,3.621720608E1
1.511835159E2,-3.562399864E0,1.917840004E1,-3.040239906E1,3.612212050E1
1.511935158E2,-3.562399864E0,1.925160027E1,-3.040239906E1,3.616103807E1
1.512035158E2,-3.537999868E0,1.933699989E1,-3.032919884E1,3.614273523E1
1.512135159E2,-3.489199877E0,1.949559975E1,-3.026819992E1,3.617204517E1
1.512235158E2,-3.464799881E0,1.959319878E1,-3.019499969E1,3.616125389E1
1.512335158E2,-3.489199877E0,1.965419960E1,-3.008519936E1,3.610514227E1
1.512435159E2,-3.525799990E0,1.973959923E1,-3.002419853E1,3.610450859E1
1.512535158E2,-3.611199856E0,1.983720016E1,-3.006079865E1,3.619678010E1
1.512635158E2,-3.672199965E0,1.998359871E1,-3.006079865E1,3.628334170E1
1.512735158E2,-3.733199835E0,2.011779976E1,-3.008519936E1,3.638381328E1
1.512835159E2,-3.806399822E0,2.015439987E1,-3.001199913E1,3.635118438E1
1.512935158E2,-3.879599810E0,2.019099998E1,-2.999979973E1,3.636915945E1
1.513035158E2,-3.964999914E0,2.023979950E1,-2.997539902E1,3.638537143E1
1.513135159E2,-4.026000023E0,2.031299973E1,-2.995100021E1,3.641275941E1
1.513235158E2,-4.062600136E0,2.036179924E1,-2.998760033E1,3.647415196E1
1.513335158E2,-4.074800014E0,2.041059875E1,-2.987779999E1,3.641262788E1
1.513435159E2,-4.111400127E0,2.037400055E1,-2.987779999E1,3.639624213E1
1.513535158E2,-4.160200119E0,2.034959984E1,-2.984119987E1,3.635808973E1
1.513635158E2,-4.196799755E0,2.038619995E1,-2.988999939E1,3.642282718E1
1.513735159E2,-4.269999981E0,2.037400055E1,-2.990219879E1,3.643452059E1
1.513835158E2,-4.245599747E0,2.037400055E1,-2.992659950E1,3.645169918E1
1.513935158E2,-4.306600094E0,2.034959984E1,-2.996319962E1,3.647528409E1
1.514035159E2,-4.391999722E0,2.033740044E1,-2.988999939E1,3.641856095E1
1.514135158E2,-4.404200077E0,2.034959984E1,-2.992659950E1,3.645688618E1
1.514235158E2,-4.428599834E0,2.037400055E1,-2.993879890E1,3.648347674E1
1.514335159E2,-4.513999939E0,2.037400055E1,-2.988999939E1,3.645391827E1
1.514435158E2,-4.574999809E0,2.037400055E1,-2.986559868E1,3.644152173E1
1.514535158E2,-4.623799801E0,2.038619995E1,-2.975580025E1,3.636460259E1
1.514635159E2,-4.684800148E0,2.037400055E1,-2.975580025E1,3.636557299E1
1.514735158E2,-4.721399784E0,2.031299973E1,-2.976799965E1,3.634616041E1
1.514835158E2,-4.709199905E0,2.026420021E1,-2.981679916E1,3.635733607E1
1.514935159E2,-4.757999897E0,2.016659927E1,-2.980459976E1,3.629937267E1
1.515035158E2,-4.794600010E0,2.000799942E1,-2.978019905E1,3.619624961E1
1.515135158E2,-4.818999767E0,1.992259979E1,-2.980459976E1,3.617246063E1
1.515235158E2,-4.867799759E0,1.987380028E1,-2.980459976E1,3.615214487E1
1.515335159E2,-4.855599880E0,1.978839874E1,-2.988999939E1,3.617415705E1
1.515435158E2,-4.880000114E0,1.967860031E1,-2.992659950E1,3.614779480E1
1.515535158E2,-4.892199993E0,1.962979889E1,-2.998760033E1,3.617345434E1
1.515635159E2,-4.916599751E0,1.956879997E1,-2.999979973E1,3.615382233E1
1.515735158E2,-4.940999985E0,1.949559975E1,-3.003639984E1,3.614799034E1
1.515835158E2,-4.989799976E0,1.949559975E1,-3.014620018E1,3.624596389E1
1.515935159E2,-4.989799976E0,1.943459892E1,-3.013399887E1,3.620303340E1
1.516035158E2,-4.953199863E0,1.931259918E1,-3.020719910E1,3.619372257E1
1.516135158E2,-4.977600098E0,1.921500015E1,-3.025599861E1,3.618588379E1
1.516235159E2,-5.001999855E0,1.919059944E1,-3.026819992E1,3.618650350E1
1.516335158E2,-5.038599968E0,1.915399933E1,-3.025599861E1,3.616197771E1
1.516435158E2,-5.050799847E0,1.916619873E1,-3.026819992E1,3.618034935E1
1.516535159E2,-5.062999725E0,1.916619873E1,-3.028039932E1,3.619226054E1
1.516635158E2,-5.026400089E0,1.914179993E1,-3.020719910E1,3.611299045E1
1.516735158E2,-5.001999855E0,1.915399933E1,-3.018280029E1,3.609566631E1
1.516835159E2,-5.038599968E0,1.921500015E1,-3.010960007E1,3.607203538E1
1.516935158E2,-5.014199734E0,1.925160027E1,-3.004859924E1,3.603726721E1
1.517035158E2,-5.014199734E0,1.927599907E1,-3.002419853E1,3.602997137E1
1.517135159E2,-5.026400089E0,1.931259918E1,-3.002419853E1,3.605126465E1
1.517235158E2,-5.075200081E0,1.931259918E1,-3.001199913E1,3.604794356E1
1.517335158E2,-5.062999725E0,1.932480049E1,-3.003639984E1,3.607308132E1
1.517435159E2,-5.062999725E0,1.937360001E1,-3.003639984E1,3.609924734E1
1.517535158E2,-5.111799717E0,1.937360001E1,-3.006079865E1,3.612642369E1
1.517635158E2,-5.111799717E0,1.934919930E1,-3.008519936E1,3.613365786E1
1.517735158E2,-5.148399830E0,1.933699989E1,-3.012179947E1,3.616280394E1
1.517835159E2,-5.184999943E0,1.930039978E1,-3.010960007E1,3.613831308E1
1.517935158E2,-5.148399830E0,1.928820038E1,-3.010960007E1,3.612656517E1
1.518035158E2,-5.148399830E0,1.923939896E1,-3.012179947E1,3.611070889E1
1.518135159E2,-5.136199951E0,1.917840004E1,-3.007299995E1,3.603577256E1
1.518235158E2,-5.160599709E0,1.914179993E1,-3.008519936E1,3.602998077E1
1.518335158E2,-5.160599709E0,1.910519981E1,-3.010960007E1,3.603093762E1
1.518435159E2,-5.111799717E0,1.914179993E1,-3.009739876E1,3.603321263E1
1.518535158E2,-5.111799717E0,1.909300041E1,-3.010960007E1,3.601751209E1
1.518635158E2,-5.050799847E0,1.905640030E1,-3.017059898E1,3.604056068E1
1.518735159E2,-5.026400089E0,1.904419899E1,-3.020719910E1,3.606135175E1
1.518835158E2,-4.940999985E0,1.897099876E1,-3.017059898E1,3.598023510E1
1.518935158E2,-4.880000114E0,1.895879936E1,-3.020719910E1,3.599618524E1
1.519035159E2,-4.794600010E0,1.890999985E1,-3.025599861E1,3.600002410E1
1.519135158E2,-4.745800018E0,1.889780045E1,-3.025599861E1,3.598714953E1
1.519235158E2,-4.745800018E0,1.877579880E1,-3.028039932E1,3.594378697E1
1.519335159E2,-4.672599792E0,1.875139999E1,-3.031699944E1,3.595231071E1
1.519435158E2,-4.648200035E0,1.871479988E1,-3.025599861E1,3.587861411E1
1.519535158E2,-4.635999680E0,1.861719894E1,-3.030480003E1,3.586744338E1
1.519635159E2,-4.611599922E0,1.861719894E1,-3.037800026E1,3.592617222E1
1.519735158E2,-4.599400043E0,1.858059883E1,-3.037800026E1,3.590565462E1
1.519835158E2,-4.623799801E0,1.855620003E1,-3.032919884E1,3.585487953E1
1.519935159E2,-4.574999809E0,1.847080040E1,-3.037800026E1,3.584583644E1
1.520035158E2,-4.501800060E0,1.844639969E1,-3.041459846E1,3.585503682E1
1.520135158E2,-4.465199947E0,1.836100006E1,-3.041459846E1,3.580659344E1
1.520235158E2,-4.367599964E0,1.828779984E1,-3.043899918E1,3.577781747E1
1.520335159E2,-4.282199860E0,1.820240021E1,-3.041459846E1,3.570311483E1
1.520435158E2,-4.209000111E0,1.805599976E1,-3.046339989E1,3.566165366E1
1.520535158E2,-4.099199772E0,1.792179871E1,-3.057320023E1,3.567512971E1
1.520635159E2,-3.977200031E0,1.779979897E1,-3.071959877E1,3.572596691E1
1.520735158E2,-3.867399931E0,1.767779922E1,-3.076840019E1,3.569531927E1
1.520835158E2,-3.818599939E0,1.749480057E1,-3.085379982E1,3.567361372E1
1.520935159E2,-3.720999956E0,1.736059952E1,-3.092700005E1,3.566112152E1
1.521035158E2,-3.623399973E0,1.723859978E1,-3.106119919E1,3.570849261E1
1.521135158E2,-3.513599873E0,1.717759895E1,-3.113439941E1,3.573186417E1
1.521235159E2,-3.440399885E0,1.716539955E1,-3.109779930E1,3.568697822E1
1.521335158E2,-3.428200006E0,1.715320015E1,-3.113439941E1,3.571184198E1
1.521435158E2,-3.403800011E0,1.716539955E1,-3.101239967E1,3.560906808E1
1.521535159E2,-3.391599894E0,1.721419907E1,-3.100020027E1,3.562083683E1
1.521635158E2,-3.355000019E0,1.733619881E1,-3.093919945E1,3.562350175E1
1.521735158E2,-3.355000019E0,1.744599915E1,-3.093919945E1,3.567706509E1
1.521835159E2,-3.391599894E0,1.754360008E1,-3.089039993E1,3.568609900E1
1.521935158E2,-3.440399885E0,1.762899971E1,-3.082939911E1,3.568010414E1
1.522035158E2,-3.452600002E0,1.769000053E1,-3.086599922E1,3.574306190E1
1.522135159E2,-3.440399885E0,1.771439934E1,-3.082939911E1,3.572237597E1
1.522235158E2,-3.452600002E0,1.772659874E1,-3.093919945E1,3.582438851E1
1.522335158E2,-3.391599894E0,1.771439934E1,-3.095139885E1,3.582306498E1
1.522435159E2,-3.281800032E0,1.765340042E1,-3.100020027E1,3.582492393E1
1.522535158E2,-3.245199919E0,1.754360008E1,-3.102459908E1,3.578875486E1
1.522635158E2,-3.135400057E0,1.748259926E1,-3.109779930E1,3.581263927E1
1.522735158E2,-3.062199831E0,1.742160034E1,-3.119540024E1,3.586143085E1
1.522835159E2,-2.964599848E0,1.732399940E1,-3.120759964E1,3.581653365E1
1.522935158E2,-2.891399860E0,1.727519989E1,-3.117099953E1,3.575505469E1
1.523035158E2,-2.793799877E0,1.722640038E1,-3.113439941E1,3.569180599E1
1.523135159E2,-2.732800007E0,1.722640038E1,-3.118319893E1,3.572966500E1
1.523235158E2,-2.757200003E0,1.721419907E1,-3.114659882E1,3.569371680E1
1.523335158E2,-2.622999907E0,1.731180000E1,-3.112220001E1,3.570952088E1
1.523435159E2,-2.635200024E0,1.732399940E1,-3.106119919E1,3.566319292E1
1.523535158E2,-2.610800028E0,1.736059952E1,-3.101239967E1,3.563671738E1
1.523635158E2,-2.622999907E0,1.738500023E1,-3.101239967E1,3.564950624E1
1.523735159E2,-2.610800028E0,1.738500023E1,-3.107339859E1,3.570168917E1
1.523835158E2,-2.586400032E0,1.742160034E1,-3.115880013E1,3.579207243E1
1.523935158E2,-2.598599911E0,1.736059952E1,-3.114659882E1,3.575267479E1
1.524035159E2,-2.537600040E0,1.731180000E1,-3.118319893E1,3.575653407E1
1.524135158E2,-2.622999907E0,1.721419907E1,-3.124419975E1,3.576882436E1
1.524235158E2,-2.562000036E0,1.718980026E1,-3.124419975E1,3.575266557E1
1.524335159E2,-2.488800049E0,1.712879944E1,-3.136619949E1,3.582496848E1
1.524435158E2,-2.427799940E0,1.706780052E1,-3.139060020E1,3.581303964E1
1.524535158E2,-2.354599953E0,1.701899910E1,-3.141499901E1,3.580632115E1
1.524635159E2,-2.281399965E0,1.694579887E1,-3.136619949E1,3.572398852E1
1.524735158E2,-2.232599974E0,1.695800018E1,-3.139060020E1,3.574811959E1
1.524835158E2,-2.195999861E0,1.699460030E1,-3.143939972E1,3.580607084E1
1.524935159E2,-2.134999990E0,1.698239899E1,-3.139060020E1,3.575373941E1
1.525035158E2,-2.147199869E0,1.699460030E1,-3.134179878E1,3.571743632E1
1.525135158E2,-2.110599995E0,1.695800018E1,-3.130519867E1,3.566572397E1
1.525235158E2,-2.061800003E0,1.699460030E1,-3.131739998E1,3.569099326E1
1.525335159E2,-1.988600016E0,1.700679970E1,-3.130519867E1,3.568194543E1
1.525435158E2,-1.951999903E0,1.701899910E1,-3.130519867E1,3.568574082E1
1.525535158E2,-1.866599917E0,1.704339981E1,-3.126859856E1,3.566071968E1
1.525635159E2,-1.829999924E0,1.705559921E1,-3.118319893E1,3.558980556E1
1.525735158E2,-1.707999945E0,1.705559921E1,-3.128079987E1,3.566930289E1
1.525835158E2,-1.634799957E0,1.703120041E1,-3.135400009E1,3.571845013E1
1.525935159E2,-1.585999966E0,1.704339981E1,-3.134179878E1,3.571135987E1
1.526035158E2,-1.524999976E0,1.707999992E1,-3.134179878E1,3.572618610E1
1.526135158E2,-1.524999976E0,1.711660004E1,-3.130519867E1,3.571160995E1
1.526235159E2,-1.488399982E0,1.714099884E1,-3.126859856E1,3.568969643E1
1.526335158E2,-1.524999976E0,1.711660004E1,-3.126859856E1,3.567953023E1
1.526435158E2,-1.488399982E0,1.717759895E1,-3.126859856E1,3.570728912E1
1.526535159E2,-1.488399982E0,1.728739929E1,-3.118319893E1,3.568559099E1
1.526635158E2,-1.463999987E0,1.734840012E1,-3.115880013E1,3.569287195E1
1.526735158E2,-1.415199995E0,1.738500023E1,-3.115880013E1,3.570870831E1
1.526835159E2,-1.378600001E0,1.743379974E1,-3.112220001E1,3.569914908E1
1.526935158E2,-1.354200006E0,1.744599915E1,-3.113439941E1,3.571480884E1
1.527035158E2,-1.317600012E0,1.748259926E1,-3.110999870E1,3.571007373E1
1.527135159E2,-1.268800020E0,1.756799889E1,-3.104899979E1,3.569712630E1
1.527235158E2,-1.244400024E0,1.756799889E1,-3.106119919E1,3.570687905E1
1.527335158E2,-1.244400024E0,1.755579948E1,-3.108559990E1,3.572211007E1
1.527435159E2,-1.183400035E0,1.759239960E1,-3.108559990E1,3.573803968E1
1.527535158E2,-1.195600033E0,1.758020020E1,-3.106119919E1,3.571121663E1
1.527635158E2,-1.220000029E0,1.756799889E1,-3.107339859E1,3.571664997E1
1.527735158E2,-1.244400024E0,1.760459900E1,-3.108559990E1,3.574611809E1
1.527835159E2,-1.317600012E0,1.764119911E1,-3.114659882E1,3.581980728E1
1.527935158E2,-1.342000008E0,1.762899971E1,-3.118319893E1,3.584654084E1
1.528035158E2,-1.342000008E0,1.766559982E1,-3.115880013E1,3.584334257E1
1.528135159E2,-1.329800010E0,1.769000053E1,-3.118319893E1,3.587612552E1
1.528235158E2,-1.354200006E0,1.765340042E1,-3.119540024E1,3.586961667E1
1.528335158E2,-1.329800010E0,1.767779922E1,-3.123199844E1,3.591254210E1
1.528435159E2,-1.342000008E0,1.771439934E1,-3.126859856E1,3.596284421E1
1.528535158E2,-1.281000018E0,1.770219994E1,-3.123199844E1,3.592278623E1
1.528635158E2,-1.220000029E0,1.769000053E1,-3.120759964E1,3.589343665E1
1.528735159E2,-1.146799922E0,1.770219994E1,-3.124419975E1,3.592886097E1
1.528835158E2,-1.146799922E0,1.769000053E1,-3.126859856E1,3.594407496E1
1.528935158E2,-1.146799922E0,1.766559982E1,-3.125639915E1,3.592145675E1
1.529035159E2,-1.158999920E0,1.770219994E1,-3.125639915E1,3.593986160E1
1.529135158E2,-1.122399926E0,1.775099945E1,-3.120759964E1,3.592035688E1
1.529235158E2,-1.049199939E0,1.772659874E1,-3.108559990E1,3.580010677E1
1.529335159E2,-1.012599945E0,1.778759956E1,-3.108559990E1,3.582929776E1
1.529435158E2,-9.759999514E-1,1.783639908E1,-3.108559990E1,3.585253449E1
1.529535158E2,-9.637999535E-1,1.787299919E1,-3.098799896E1,3.578587836E1
1.529635159E2,-8.783999681E-1,1.797060013E1,-3.097579956E1,3.582197948E1
1.529735158E2,-8.539999723E-1,1.810479927E1,-3.091479874E1,3.583626450E1
1.529835158E2,-8.173999786E-1,1.816580009E1,-3.093919945E1,3.588730274E1
1.529935159E2,-8.051999807E-1,1.823900032E1,-3.087819862E1,3.587161315E1
1.530035158E2,-7.563999891E-1,1.834879875E1,-3.093919945E1,3.597894689E1
1.530135158E2,-7.075999975E-1,1.838539886E1,-3.093919945E1,3.599663389E1
1.530235158E2,-6.344000101E-1,1.844639969E1,-3.091479874E1,3.600551216E1
1.530335159E2,-6.466000080E-1,1.851959991E1,-3.093919945E1,3.606421682E1
1.530435158E2,-6.466000080E-1,1.854399872E1,-3.092700005E1,3.606629052E1
1.530535158E2,-5.856000185E-1,1.849519920E1,-3.091479874E1,3.602971138E1
1.530635159E2,-5.611999631E-1,1.854399872E1,-3.085379982E1,3.600210823E1
1.530735158E2,-5.123999715E-1,1.859280014E1,-3.086599922E1,3.603699042E1
